Taxa,Max.Rel.Ab,Mean.Rel.Ab,Median.Rel.Ab,Std.dev
Fluviicola taffensis,8.33410404131377e-05,5.74198639749094e-06,0,1.58281556248389e-05
Methylocapsa acidiphila,0.000369502368313076,5.74178284747399e-05,1.28185725929133e-05,8.73016576782466e-05
Pacificimonas flava_A,6.68980315530032e-05,5.74160165834092e-06,0,1.53009015470219e-05
Ga0077527 sp001464815,0.00113637664630324,5.7413721565969e-05,4.56603062973728e-06,0.000214030555260182
GCA-2722315 sp002722315,0.000118733571658792,5.73861185813473e-06,0,2.25136195745928e-05
Dyella japonica_C,0.000584148684149892,5.73800732200055e-05,0,0.000148946821059218
Meiothermus rufus,0.000148439410342496,5.73624270808063e-06,0,2.80136202207476e-05
Palsa-1478 sp003140215,0.00035347137989903,5.73055655279882e-05,0,0.000103095481720746
Pseudomonas_N azotifigens,7.28234722444017e-05,5.73051048866061e-06,0,1.50869960069404e-05
Geodermatophilus amargosae,8.72469336782705e-05,5.72968710719749e-06,0,1.9015403299896e-05
Geitlerinema sp000332355,8.11430782091752e-05,5.72965226299682e-06,0,1.70702087386331e-05
Rhodoferax sp002943465,0.000329535064029772,5.72670059539486e-05,2.57963580093372e-05,8.63945990112695e-05
Hyphomicrobium denitrificans_A,7.71763023223404e-05,5.72216913510649e-06,0,1.48127955952798e-05
Ignavibacterium sp002050295,5.43966285974631e-05,5.72185837328164e-06,0,1.41506974681069e-05
Mycolicibacterium sp002043095,0.000553634270569738,5.72110396165591e-05,6.1586261799654e-07,0.000122402508490726
Arsukibacterium perlucida,0.000854771850610509,5.71738958922533e-05,0,0.000174097176612127
Aquamicrobium sp001427285,8.69996784897934e-05,5.71617270326359e-06,0,1.70072776360896e-05
Muricauda sp003058265,0.000122377472534851,5.71508119906314e-06,0,2.33608633038538e-05
Psychrobacter sp000213615,0.00112469159792437,5.71484379490193e-05,0,0.000216161692549949
UBA9959 sp001800275,5.64765501927816e-05,5.7135341896603e-06,0,1.61702142553954e-05
Paludisphaera sp001610895,0.000221826093976512,5.71352890340761e-05,2.33323374750548e-05,7.00285548279672e-05
Bradyrhizobium tropiciagri,0.000575880758807588,5.71204502576847e-05,0,0.000129809154871299
Pseudoduganella sp002454505,5.43296855711704e-05,5.7114877761395e-06,0,1.2567417816241e-05
Comamonas_C badia,0.000506527597951962,5.71145482184602e-05,1.56755119938866e-05,0.000111347212530862
Stigmatella erecta,0.000101415413066185,5.70966554541042e-06,0,1.95099380256491e-05
LE011-02 sp000312705,0.000867906665946564,5.70840398769778e-05,0,0.000177479285109579
Ga0077555 sp001464655,4.22541378662817e-05,5.7040795682907e-06,0,1.14938557636546e-05
Nodosilinea sp003249105,8.57307679557582e-05,5.69815557929052e-06,0,1.69092942216932e-05
Bog-375 sp003142185,0.000517862921166525,5.69687888627943e-05,0,0.000118273580489017
Rhodobacter_E sp900105075,3.23877356724416e-05,5.69630154283295e-06,0,9.19482445877847e-06
LD21 sp003152835,4.62773456724666e-05,5.69160787306087e-06,0,1.22782146866011e-05
UBA690 sp002298225,3.3161230304181e-05,5.68722867275653e-06,0,9.51562311590453e-06
Bradyrhizobium pachyrhizi,0.000593404684168611,5.68510407666577e-05,0,0.000132713971847961
Methyloceanibacter marginalis,0.000886569711124511,5.67837856453323e-05,6.6662647347809e-06,0.000186385386005825
Hyphomonas atlantica,0.000119031558765768,5.67724303289363e-06,0,2.2776430102306e-05
Plesiocystis pacifica,9.32423712691691e-05,5.6764883097785e-06,0,1.90137132752531e-05
Hungatella amygdalinum,0.00152626009166584,5.67570559102638e-05,0,0.000288071907125559
Geosporobacter subterraneus,0.000128473429031906,5.67072399255935e-06,0,2.43139849846027e-05
Achromobacter spanius,7.71639011860471e-05,5.66913168722583e-06,0,1.58052357438908e-05
Leifsonia sp002105485,6.46174163627383e-05,5.66857486363021e-06,0,1.54122995967481e-05
Olivibacter sitiensis,0.000113781754490445,5.66591776281739e-06,0,2.15117139517712e-05
Stenotrophomonas maltophilia_AB,0.000128883960236389,5.66440206306422e-06,0,2.47133078170809e-05
Tenacibaculum_A todarodis,0.000132136741464181,5.66402393313052e-06,0,2.50794527825314e-05
Flavobacterium ginsenosidimutans,6.86592343478471e-06,5.66041184367569e-07,0,1.69256433910703e-06
Sphaerotilus_A hippei,0.000328009343526271,5.65725202763642e-05,1.54045681975857e-05,8.31429674958263e-05
AV55 sp003218755,0.000884668562947717,5.65708362750703e-05,0,0.000173727501834633
Psychrobacter sp002836715,0.000932560565786842,5.65571224041563e-05,0,0.000186915534969785
Dehalobacterium formicoaceticum,0.00100327448138461,5.6554217418079e-05,0,0.000190820615225658
Accumulibacter sp000584975,0.000370568699806916,5.65519988091405e-05,4.37004677935118e-06,9.90730289109766e-05
Geobacter_C sp002424705,4.84506245645493e-05,5.6545333159296e-06,0,1.24360751070762e-05
Terracoccus sp001429185,0.000392030860547664,5.65324771964034e-05,0,0.00012066563677958
Salinihabitans flavidus,7.39838165078105e-05,5.65023127744397e-06,0,1.43845625175972e-05
Mycolicibacterium sp001494595,5.09943420865426e-05,5.64541562401582e-06,0,1.36652756515373e-05
Hymenobacter swuensis,6.36475545596964e-05,5.64459557247133e-06,0,1.41488621554189e-05
Hymenobacter sp000715495,4.27420823345481e-05,5.64000885630308e-06,0,1.25530196552735e-05
Rheinheimera baltica,0.000804568962946197,5.6363988121165e-05,0,0.000175005674105623
Rhizobacter sp000799605,0.000326943007571726,5.63620871118852e-05,0,0.000104397341010306
AV80 sp003218305,3.38416552752106e-05,5.63538986050054e-06,2.54385426232154e-07,9.83007199170135e-06
Dorea longicatena_B,0.000274156096017193,5.63159532655748e-05,1.7534356893974e-05,7.52524160497798e-05
Actinoplanes regularis,7.99031270305312e-05,5.63144262247302e-06,0,1.7348757908291e-05
Faecalicatena torques,0.000249192157819768,5.63074624527513e-05,3.06630386036568e-05,7.03701773985703e-05
Bacteroides faecis,4.41593711705545e-05,5.63022065590597e-06,4.64141830318316e-07,9.7561693796892e-06
3-1-20CM-4-69-9 sp001920085,0.00047314519840208,5.62204309600458e-05,0,0.000115807834386196
Cellulomonas timonensis,6.19057542093507e-05,5.61999522901415e-06,0,1.4624191096474e-05
Pseudomonas_E fluorescens_AP,0.00045562351192119,5.61504615663394e-05,0,0.000121599245643406
UBA1487 sp002325245,0.000622175510318737,5.61490133022648e-05,0,0.000142402906052776
Draconibacterium orientale,7.2074028084809e-05,5.61432699714268e-06,0,1.44452416410984e-05
UBA7708 sp002482415,5.73222267340702e-05,5.61427647904583e-06,0,1.42766665869444e-05
Paludisphaera borealis,0.000438870906675156,5.61261813788308e-05,2.16804450943138e-05,9.21418909229284e-05
Vibrio rumoiensis,7.25082480236662e-05,5.61113830470148e-06,0,1.63826522687686e-05
Pseudomonas_E simiae,0.00010695185708616,5.60957792469145e-06,0,2.08235919006398e-05
Psychromonas arctica,9.81942854232784e-05,5.60812684114344e-06,0,1.95207982627435e-05
Bog-515 sp003155135,0.000360942880235609,5.60741210025779e-05,2.34900579303788e-06,0.000101179923648034
Sulfurospirillum sp002328495,9.15332449896281e-05,5.60689953173241e-06,0,1.78987204625576e-05
Nodosilinea nodulosa,8.31929468876876e-05,5.60517829229274e-06,0,1.60831763767029e-05
Mycobacterium sp900157375,0.000130995935673777,5.60440341463269e-06,0,2.49389191091298e-05
Iodobacter sp002735645,8.08963313513732e-05,5.60363531072702e-06,0,1.79871841861758e-05
Cellulomonas sp000708885,4.61887492546451e-05,5.60341090287995e-06,0,1.37528039398406e-05
Tolypothrix_C sp002218085,8.75548268484339e-05,5.59652263408923e-06,0,1.76064813280345e-05
Alkalibacterium subtropicum,0.00131322028252146,5.59574078474263e-05,0,0.000250201065150604
Nocardioides gilvus,0.000101228613168677,5.59349840076328e-06,0,1.94985556961914e-05
Flavobacterium sp002714575,0.000633675807124249,5.59079273838338e-05,0,0.000142221049249035
CAG-81 sp900066785,4.59588895720567e-05,5.58558983792441e-06,0,1.21360360093273e-05
Rugamonas rubra,0.000680919589046637,5.58538232494593e-05,0,0.000139276658409467
Formosa haliotis,4.93583623349957e-05,5.58064072040817e-06,0,1.24891432428454e-05
Aeromonas taiwanensis,8.05616021965734e-05,5.57955324604855e-06,0,1.84122570321456e-05
Klebsiella_A michiganensis,0.00112991084487963,5.57845316003118e-05,0,0.000219555374635991
Wenzhouxiangella marina,0.000131791696932357,5.57793097284817e-06,0,2.48332957012941e-05
NIC37A-2 sp002085155,4.18410387530639e-05,5.57460528977743e-06,3.91492688425033e-07,1.05325325085771e-05
HL-12 sp001873585,5.83385782719083e-05,5.57303392776628e-06,0,1.50956217160774e-05
UBA5081 sp002415785,0.000850282027995814,5.57218253051844e-05,0,0.000165355927310064
Arctic95D-9 sp002726915,5.30537289689766e-05,5.56982590514633e-06,0,1.27980334423204e-05
XYD12-FULL-36-8 sp001803045,0.000962993047069811,5.56603638207644e-05,0,0.000184107323122192
Granulibacter bethesdensis,3.90786867791641e-05,5.56140953779856e-06,0,1.18517647789351e-05
Algoriphagus ratkowskyi,5.46489833854487e-05,5.55916072906318e-06,0,1.19605745389907e-05
Bradyrhizobium japonicum_B,0.000516252745560721,5.55705802192903e-05,0,0.000125947615465517
Microbacterium foliorum_A,9.88927422957439e-05,5.55649259778588e-06,0,1.9126993494132e-05
UM-FILTER-40-17 sp002841025,6.30088164778687e-05,5.55634635444838e-06,0,1.28592893685465e-05
UBA1487 sp001898835,6.80932059158669e-05,5.55256931664161e-06,0,1.66737171307991e-05
Cellulomonas flavigena,4.48522692414899e-05,5.55020715637969e-06,0,1.24032743207032e-05
Filomicrobium sp001516065,0.000100889829322731,5.54727360474154e-06,2.64919674311083e-07,1.90449479557921e-05
Mycolicibacterium brumae,6.47754713448831e-05,5.54614385417199e-06,0,1.69551028492403e-05
Hafnia alvei,0.000980713339174587,5.54478847679096e-05,7.44052678433598e-07,0.000189766035473075
20CM-2-55-15 sp003222815,4.98118746185684e-05,5.54373301122023e-06,0,1.18146608742957e-05
Mitsuaria sp001653795,4.18601028578035e-05,5.54364684747238e-06,0,1.0893983139981e-05
FEN-1344 sp003171235,0.000404228855721393,5.54321679905544e-05,0,0.000101112560370717
Roseomonas_A sp003173615,0.00082537202820924,5.53858052940439e-05,1.42539574872788e-05,0.000156515635011276
Hyphomonas sp000961695,0.000837021205040817,5.53121121138982e-05,1.36244403931414e-07,0.000172644068475948
Inquilinus limosus,3.33697366824414e-05,5.53028517841901e-06,0,9.64602276635196e-06
Pedosphaera parvula,2.70699854785471e-05,5.52869301208121e-06,0,8.93008414953658e-06
LD21 sp003141715,0.000280191307296664,5.52773427994443e-05,3.05691074874443e-06,8.56160393010961e-05
Paracoccus sp002865605,0.000441445330526277,5.52441332897206e-05,8.72850553888514e-06,0.00010799232911603
Sulfuricella sp000971475,0.000531919045235786,5.52372807977348e-05,3.95297636048203e-06,0.000136556032248205
Lysobacter defluvii,7.36037601926351e-05,5.52199593578877e-06,0,1.53296760902424e-05
Agrobacterium tumefaciens_C,6.7044045292795e-05,5.51943791158108e-06,0,1.62920313279613e-05
Oscillibacter sp900066435,0.00036020475573615,5.51770908157433e-05,6.65452021358059e-06,8.40964438463624e-05
Pseudomonas_E arsenicoxydans,0.000436925111751396,5.51669410713891e-05,0,0.000123355353599899
Methylocapsa sp003244015,0.0003813076154776,5.51158229463416e-05,2.61917182858659e-06,9.43512630764337e-05
Rhodopirellula bahusiensis,8.5622038737342e-05,5.51117471192016e-06,0,1.66939897848836e-05
Bradyrhizobium mercantei,0.000475518747724791,5.50966501933226e-05,0,0.000127231282444606
Halomonas lionensis,8.18141529867826e-05,5.50833306194148e-06,0,1.6019364980672e-05
Ruthenibacterium lactatiformans,0.000232084132163585,5.50729725171115e-05,9.3106661390891e-06,7.64583268951601e-05
GWB1-37-8 sp001782645,0.000154202663279945,5.50723797428373e-06,0,2.91415641816118e-05
Sphingomonas aurantiaca,3.82882226933417e-05,5.50475718741052e-06,0,1.10001136837374e-05
Polynucleobacter wuianus,9.01315893471672e-05,5.50430897102716e-06,0,1.79205678912193e-05
Inquilinus limosus_C,4.5630586902884e-05,5.50400773641076e-06,0,1.01744602091324e-05
Streptomyces sp002078175,6.43907384547205e-05,5.50167489607575e-06,0,1.62656792774478e-05
20CM-2-65-7 sp003221985,0.000352485555506969,5.50122211562033e-05,0,9.09514477829835e-05
Herminiimonas sp002384815,5.35548265751903e-06,5.49929253954656e-07,0,1.42744651693837e-06
Paracoccus pantotrophus,0.00102693352046067,5.49874383803181e-05,3.55693306503555e-06,0.00019322356111055
Flavobacterium frigidarium,7.94590210648605e-05,5.49306243258758e-06,0,1.6986801324e-05
Streptomyces natalensis,0.0010055669912143,5.49261502110896e-05,0,0.000205956637487717
UBA5177 sp002413265,0.000726512169703471,5.49017629158523e-05,0,0.000148646686148047
Algoriella xinjiangensis,4.84060703038805e-05,5.4884700589788e-06,0,1.0589107256003e-05
Pseudomonas_E brassicacearum_C,5.32572979941409e-06,5.4868724581227e-07,0,1.45863913854175e-06
Stappia sp002722295,0.000779365746435435,5.48650620758642e-05,0,0.000158361907096233
Microtetraspora glauca,7.29330987339724e-05,5.4853686002892e-06,0,1.69205563984888e-05
Bacillus_AJ shackletonii,0.000142923080904092,5.48426472221183e-06,0,2.69849818666053e-05
Arthrobacter_I sp001422645,0.000660825557000484,5.4837715811259e-05,0,0.000141247284901197
Spirillospora flavalba,5.60199424556068e-05,5.48275699074884e-06,0,1.52482498417522e-05
UBA2197 sp002424625,0.00093289582596394,5.48236159906383e-05,2.3198234826209e-06,0.000186926035043899
Geodermatophilus nigrescens,0.0001468133653766,5.48048316989796e-06,0,2.77270135302023e-05
Geoalkalibacter ferrihydriticus,7.88449577418446e-05,5.47992730755442e-06,0,1.56837075144885e-05
Pseudomonas_A stutzeri_A,0.00109515266040517,5.47678181993367e-05,0,0.000207491945797347
Sphingobium herbicidovorans,0.00122508100174074,5.47496044231462e-05,0,0.000231410679287933
Microbacterium sp900114345,6.08845508402319e-05,5.47452142778241e-06,0,1.23243948972681e-05
Pseudomonas_E protegens_A,0.0013927544749956,5.47416483024909e-05,0,0.00026247009853686
Zavarzinella formosa,5.27199171098024e-05,5.47207909001885e-06,0,1.1676519975113e-05
Acidovorax_A sp002397315,9.7085587017045e-05,5.47096669001305e-06,0,1.85589854344845e-05
Pseudarthrobacter_A sp002929755,9.47480641740934e-05,5.46816066807052e-06,0,1.8555260014293e-05
Acinetobacter sp002135295,9.13322081205293e-05,5.46007476409465e-06,0,1.9171403342199e-05
Bacillus_AA firmus_B,0.000144327237488413,5.4585570490371e-06,0,2.72570886015543e-05
Bacillus_P sp002858905,0.00151297871960578,5.45799401221608e-05,0,0.000285826337147412
UBA6080 sp002436025,0.00130225681800441,5.44922505092188e-05,0,0.000245478651642731
Luteimonas sp002324875,0.000525544643615039,5.4480134475806e-05,0,0.000127329171380242
Pseudomonas_E psychrophila,0.000101354408615125,5.44779613365439e-06,0,1.98766152889508e-05
Winogradskyella sp900105425,4.5214141842023e-05,5.44772085704963e-06,0,1.15129334163587e-05
Stenotrophomonas acidaminiphila_A,0.000145164691044348,5.44738714461601e-06,0,2.73921485476148e-05
Allorhizobium sp900466945,4.47527819790593e-05,5.44320861852964e-06,0,1.04055594273307e-05
UBA700 sp002298885,3.61231151814046e-05,5.43782355659596e-06,1.47482536123635e-07,9.78741562555424e-06
Erythrobacter_A sp002723655,0.00112886609236974,5.43474281754859e-05,0,0.000213496319144078
Brevefilum sp001508595,0.00143023298433201,5.43467459948988e-05,0,0.00026985649515019
FLUQ01 sp900079685,5.22088177877668e-05,5.43452973431889e-06,0,1.22009367308631e-05
Hyphomonas sp000682675,0.000108279735414505,5.43080037321786e-06,0,2.07404885502877e-05
Mesorhizobium sp000359125,3.64044724943718e-05,5.42901338782053e-06,0,1.05387329798861e-05
RBG-16-66-30 sp001775715,0.000108645066776291,5.42881770684513e-06,0,2.0533610254231e-05
Trichococcus paludicola,0.00130248136331721,5.42641704352255e-05,0,0.000245927986255493
Luteimonas sp002327105,4.84088649879232e-05,5.42273079455514e-06,0,1.1975083652924e-05
Duganella phyllosphaerae,4.02375476242328e-05,5.42181858035254e-06,0,1.06696373358588e-05
Palsa-343 sp003167515,0.000417108609064739,5.41909886364714e-05,9.35999875757678e-06,9.81569616637787e-05
Haematobacter missouriensis,0.000370620906379758,5.41386259857262e-05,0,9.93894330421942e-05
Pseudomonas_E aeruginosa,7.84851276014684e-05,5.413541719546e-06,0,1.61413043840569e-05
Blautia_A sp900066505,0.0004164188974227,5.41272510221188e-05,0,0.000106385277452622
GWC2-73-18 sp001794945,0.0007059062090016,5.41132074308513e-05,1.91258164700234e-06,0.000138046810414867
Nitritalea halalkaliphila,4.95181716834627e-05,5.40825334594852e-06,0,1.25559616846837e-05
RAAP-2 sp003133665,0.000292555834004924,5.40720506996438e-05,0,0.000103305638453313
Micrococcus terreus,0.000553301777199075,5.40257157398172e-05,1.12023176565829e-06,0.000116017150941655
Streptomyces yerevanensis,4.70209925979857e-05,5.40116691916981e-06,0,1.07158120577029e-05
Geobacter_C sp002383415,0.000207268788840165,5.39944927152861e-05,4.54357832239135e-06,7.17570238921115e-05
Rudaea cellulosilytica,0.000324036655262643,5.39580760008934e-05,4.03675093667974e-06,8.85946947902247e-05
Bog-473 sp003133545,0.000400039754124074,5.39086845622791e-05,0,0.000104167386949633
Sphingobium sp001556865,0.000602723054542579,5.38986915199453e-05,0,0.000130089343165124
YD12-FULL-61-37 sp001801995,3.31800170766488e-05,5.3890582701509e-06,1.90387994692709e-06,8.94424483293025e-06
Polynucleobacter hirudinilacicola,7.68198469205087e-05,5.38825722007754e-06,0,1.54254271252743e-05
Thermus tengchongensis,0.00150525585839201,5.38794527305776e-05,0,0.000284443750620811
Kluyvera georgiana_A,0.000115160158625823,5.3834478081226e-06,0,2.2389749956992e-05
Xanthomonas_A sacchari_A,0.000726314507467975,5.38236469380817e-05,0,0.000161054625465657
OLB17 sp002333435,7.87981661839642e-05,5.37871152398429e-06,0,1.55519063661289e-05
Desulfomicrobium sp002841885,0.000650177121364437,5.3784880675537e-05,0,0.000146706456547075
Bact-08 sp002842515,0.00109589293320789,5.37820262336431e-05,0,0.000206736822997127
UBA4656 sp002405525,0.000487121023274322,5.37544958494832e-05,2.11071673127246e-06,0.000118371637932474
Kangiella koreensis,0.000128032124423946,5.37096115855241e-06,0,2.41276000039894e-05
Bowdeniella nasicola,8.56445562551593e-05,5.37061311110284e-06,0,1.69002265204607e-05
Ferroplasma sp002505185,0.000488510174408503,5.36950631362631e-05,0,0.000131872436555401
Aureimonas altamirensis_A,7.38883723767917e-05,5.36794720967293e-06,0,1.51161753998899e-05
Bog-1492 sp003136655,0.000440119483981398,5.36635392382957e-05,0,0.000116568688718271
BOG-934 sp003164305,0.000383660610825448,5.3657177336852e-05,1.66891898286301e-05,9.02361366489491e-05
Acidaminobacter hydrogenoformans,0.0012538390138463,5.36545270115342e-05,0,0.000236757329520379
Enterococcus_I aquimarinus,0.000492320684928787,5.36507710467749e-05,0,0.000126346252573901
